Fecha,Year,IDCliente,IDProducto,Ventas,Costos,Unidades,IDVenta
2026-05-05,2026,C001,P002,1061.61,874.05,89,4504
2026-05-05,2026,C002,P001,1183.05,874.09,88,4505
2026-05-05,2026,C002,P002,1164.84,874.09,88,4506
2026-05-05,2026,C003,P001,1187.45,874.05,87,4507
2026-05-05,2026,C003,P002,1153.80,874.05,87,4508
2026-05-06,2026,C001,P001,1188.28,875.84,90,4509
2026-05-06,2026,C001,P002,1190.08,875.84,90,4510
2026-05-07,2026,C001,P001,1165.27,877.55,91,4511
2026-05-07,2026,C001,P002,1121.18,877.55,91,4512
2026-05-07,2026,C002,P001,1192.46,877.55,90,4513
2026-05-07,2026,C002,P002,1114.01,877.55,90,4514
2026-05-07,2026,C003,P001,1222.63,877.55,89,4515
2026-05-07,2026,C003,P002,1115.05,877.55,89,4516
2026-05-08,2026,C001,P001,1195.09,879.34,92,4517
2026-05-08,2026,C001,P002,1155.89,879.34,92,4518
2026-05-08,2026,C002,P001,1159.55,879.30,91,4519
2026-05-08,2026,C002,P002,1052.42,879.30,91,4520
2026-05-08,2026,C003,P001,1241.77,879.34,90,4521
2026-05-08,2026,C003,P002,1071.84,879.34,90,4522
2026-05-09,2026,C001,P001,1192.90,881.05,93,4523
2026-05-09,2026,C001,P002,1082.96,881.05,93,4524
2026-05-09,2026,C002,P001,1251.29,881.09,92,4525
2026-05-09,2026,C002,P002,1033.84,881.09,92,4526
2026-05-10,2026,C001,P001,1170.39,882.80,94,4527
2026-05-10,2026,C001,P002,1092.22,882.80,94,4528
2026-05-10,2026,C003,P001,1132.22,882.80,92,4529
2026-05-10,2026,C003,P002,1148.90,882.80,92,4530
2026-05-11,2026,C001,P001,1190.98,884.59,95,4531
2026-05-11,2026,C001,P002,1072.31,884.59,95,4532
2026-05-11,2026,C003,P001,1220.71,884.59,93,4533
2026-05-11,2026,C003,P002,1066.99,884.59,93,4534
2026-05-12,2026,C001,P001,1231.52,886.34,96,4535
2026-05-12,2026,C001,P002,1197.04,886.34,96,4536
2026-05-12,2026,C002,P001,1168.31,886.34,95,4537
2026-05-12,2026,C002,P002,1128.86,886.34,95,4538
2026-05-12,2026,C003,P001,1163.23,886.34,94,4539
2026-05-12,2026,C003,P002,1073.04,886.34,94,4540
2026-05-13,2026,C001,P001,1199.63,888.09,97,4541
2026-05-13,2026,C001,P002,1201.64,888.09,97,4542
2026-05-13,2026,C002,P001,1196.38,888.09,96,4543
2026-05-13,2026,C002,P002,1070.35,888.09,96,4544
2026-05-13,2026,C003,P001,1137.93,888.05,95,4545
2026-05-13,2026,C003,P002,1213.64,888.05,95,4546
2026-05-14,2026,C001,P001,1204.12,889.80,98,4547
2026-05-14,2026,C001,P002,1113.82,889.80,98,4548
2026-05-15,2026,C001,P001,1305.55,891.59,99,4549
2026-05-15,2026,C001,P002,1192.41,891.59,99,4550
2026-05-15,2026,C002,P001,1177.83,891.59,98,4551
2026-05-15,2026,C002,P002,1119.12,891.59,98,4552
2026-05-15,2026,C003,P001,1234.85,891.55,97,4553
2026-05-15,2026,C003,P002,1054.38,891.55,97,4554
2026-05-16,2026,C001,P001,1129.69,893.34,100,4555
2026-05-16,2026,C001,P002,1118.59,893.34,100,4556
2026-05-16,2026,C002,P001,1253.74,893.34,99,4557
2026-05-16,2026,C002,P002,1134.87,893.34,99,4558
2026-05-16,2026,C003,P001,1206.92,893.34,98,4559
2026-05-16,2026,C003,P002,1159.25,893.34,98,4560
2026-05-17,2026,C002,P001,1132.32,895.05,100,4561
2026-05-17,2026,C002,P002,1205.68,895.05,100,4562
2026-05-17,2026,C003,P001,1191.95,895.05,99,4563
2026-05-17,2026,C003,P002,1107.55,895.05,99,4564
2026-05-18,2026,C001,P001,1162.72,896.84,102,4565
2026-05-18,2026,C001,P002,1212.50,896.84,102,4566
2026-05-18,2026,C002,P001,1203.27,896.80,101,4567
2026-05-18,2026,C002,P002,1161.25,896.80,101,4568
2026-05-18,2026,C003,P001,1161.20,896.80,100,4569
2026-05-18,2026,C003,P002,1148.41,896.80,100,4570
2026-05-19,2026,C001,P001,1260.47,898.59,103,4571
2026-05-19,2026,C001,P002,1082.44,898.59,103,4572
2026-05-19,2026,C003,P001,1146.13,898.59,101,4573
2026-05-19,2026,C003,P002,1074.11,898.59,101,4574
2026-05-20,2026,C001,P001,1274.49,900.34,104,4575
2026-05-20,2026,C001,P002,1106.77,900.34,104,4576
2026-05-20,2026,C002,P001,1182.03,900.30,103,4577
2026-05-20,2026,C002,P002,1231.01,900.30,103,4578
2026-05-20,2026,C003,P001,1330.12,900.30,102,4579
2026-05-20,2026,C003,P002,1242.08,900.30,102,4580
2026-05-21,2026,C001,P001,1243.15,902.05,105,4581
2026-05-21,2026,C001,P002,1236.28,902.05,105,4582
2026-05-21,2026,C002,P001,1186.28,902.05,104,4583
2026-05-21,2026,C002,P002,1144.66,902.05,104,4584
2026-05-21,2026,C003,P001,1324.10,902.09,103,4585
2026-05-21,2026,C003,P002,1054.88,902.09,103,4586
2026-05-22,2026,C001,P001,1178.13,903.84,106,4587
2026-05-22,2026,C001,P002,1172.16,903.84,106,4588
2026-05-22,2026,C002,P001,1254.72,903.80,105,4589
2026-05-22,2026,C002,P002,1239.16,903.80,105,4590
2026-05-22,2026,C003,P001,1218.13,903.84,104,4591
2026-05-22,2026,C003,P002,1209.31,903.84,104,4592
2026-05-23,2026,C001,P001,1248.04,905.55,107,4593
2026-05-23,2026,C001,P002,1147.08,905.55,107,4594
2026-05-23,2026,C003,P001,1199.76,905.59,105,4595
2026-05-23,2026,C003,P002,1212.34,905.59,105,4596
2026-05-24,2026,C001,P001,1329.53,907.34,108,4597
2026-05-24,2026,C001,P002,1128.27,907.34,108,4598
2026-05-24,2026,C002,P001,1281.79,907.30,107,4599
2026-05-24,2026,C002,P002,1090.85,907.30,107,4600
2026-05-24,2026,C003,P001,1230.51,907.30,106,4601
2026-05-24,2026,C003,P002,1235.47,907.30,106,4602
2026-05-25,2026,C001,P001,1340.16,909.09,109,4603
2026-05-25,2026,C001,P002,1121.30,909.09,109,4604
2026-05-25,2026,C002,P001,1327.64,909.09,108,4605
2026-05-25,2026,C002,P002,1113.55,909.09,108,4606
2026-05-25,2026,C003,P001,1264.10,909.09,107,4607
2026-05-25,2026,C003,P002,1120.73,909.09,107,4608
2026-05-26,2026,C001,P001,1236.75,910.84,110,4609
2026-05-26,2026,C001,P002,1153.11,910.84,110,4610
2026-05-26,2026,C002,P001,1226.62,910.84,109,4611
2026-05-26,2026,C002,P002,1205.37,910.84,109,4612
2026-05-26,2026,C003,P001,1272.50,910.80,108,4613
2026-05-26,2026,C003,P002,1154.88,910.80,108,4614
2026-05-27,2026,C001,P001,1332.90,912.55,111,4615
2026-05-27,2026,C001,P002,1102.39,912.55,111,4616
2026-05-27,2026,C002,P001,1193.40,912.55,110,4617
2026-05-27,2026,C002,P002,1096.61,912.55,110,4618
2026-05-27,2026,C003,P001,1147.67,912.55,109,4619
2026-05-27,2026,C003,P002,1238.73,912.55,109,4620
2026-05-28,2026,C001,P001,1301.12,914.30,112,4621
2026-05-28,2026,C001,P002,1228.86,914.30,112,4622
2026-05-28,2026,C002,P001,1309.94,914.34,111,4623
2026-05-28,2026,C002,P002,1138.09,914.34,111,4624
2026-05-28,2026,C003,P001,1176.54,914.30,110,4625
2026-05-28,2026,C003,P002,1197.62,914.30,110,4626
2026-05-29,2026,C001,P001,1323.87,916.05,113,4627
2026-05-29,2026,C001,P002,1242.86,916.05,113,4628
2026-05-29,2026,C003,P001,1329.05,916.05,111,4629
2026-05-29,2026,C003,P002,1151.39,916.05,111,4630
2026-05-30,2026,C001,P001,1229.78,917.84,114,4631
2026-05-30,2026,C001,P002,1095.16,917.84,114,4632
2026-05-30,2026,C002,P001,1255.68,917.84,113,4633
2026-05-30,2026,C002,P002,1267.90,917.84,113,4634
2026-05-30,2026,C003,P001,1195.74,917.80,112,4635
2026-05-30,2026,C003,P002,1138.70,917.80,112,4636
2026-05-31,2026,C001,P001,1305.65,919.59,115,4637
2026-05-31,2026,C001,P002,1178.60,919.59,115,4638
2026-05-31,2026,C003,P001,1241.35,919.55,113,4639
2026-05-31,2026,C003,P002,1091.56,919.55,113,4640
2026-06-01,2026,C002,P001,1116.27,867.05,83,4641
2026-06-01,2026,C002,P002,1069.21,867.05,83,4642
2026-06-01,2026,C003,P001,1098.08,867.05,82,4643
2026-06-01,2026,C003,P002,1165.50,867.05,82,4644
2026-06-02,2026,C001,P001,1197.03,868.84,85,4645
2026-06-02,2026,C001,P002,1104.57,868.84,85,4646
2026-06-02,2026,C002,P001,1228.80,868.80,84,4647
2026-06-02,2026,C002,P002,1137.42,868.80,84,4648
2026-06-02,2026,C003,P001,1159.53,868.80,83,4649
2026-06-02,2026,C003,P002,1045.67,868.80,83,4650
2026-06-03,2026,C001,P001,1276.10,870.55,86,4651
2026-06-03,2026,C001,P002,1134.53,870.55,86,4652
2026-06-03,2026,C003,P001,1162.92,870.59,84,4653
2026-06-03,2026,C003,P002,1166.23,870.59,84,4654
2026-06-04,2026,C001,P001,1198.81,872.30,87,4655
2026-06-04,2026,C001,P002,1202.89,872.30,87,4656
2026-06-04,2026,C002,P001,1102.06,872.34,86,4657
2026-06-04,2026,C002,P002,1163.58,872.34,86,4658
2026-06-04,2026,C003,P001,1212.23,872.30,85,4659
2026-06-04,2026,C003,P002,1080.05,872.30,85,4660
2026-06-05,2026,C001,P001,1239.18,874.05,88,4661
2026-06-05,2026,C001,P002,1044.68,874.05,88,4662
2026-06-05,2026,C003,P001,1207.63,874.09,86,4663
2026-06-05,2026,C003,P002,1058.31,874.09,86,4664
2026-06-06,2026,C001,P001,1123.76,875.80,89,4665
2026-06-06,2026,C001,P002,1175.62,875.80,89,4666
2026-06-06,2026,C003,P001,1239.29,875.80,87,4667
2026-06-06,2026,C003,P002,1069.67,875.80,87,4668
2026-06-07,2026,C001,P001,1228.64,877.59,90,4669
2026-06-07,2026,C001,P002,1119.41,877.59,90,4670
2026-06-07,2026,C003,P001,1232.67,877.55,88,4671
2026-06-07,2026,C003,P002,1214.12,877.55,88,4672
2026-06-08,2026,C001,P001,1293.85,879.34,91,4673
2026-06-08,2026,C001,P002,1099.85,879.34,91,4674
2026-06-08,2026,C002,P001,1206.87,879.34,90,4675
2026-06-08,2026,C002,P002,1132.99,879.34,90,4676
2026-06-08,2026,C003,P001,1186.71,879.30,89,4677
2026-06-08,2026,C003,P002,1102.75,879.30,89,4678
2026-06-09,2026,C001,P001,1130.40,881.09,92,4679
2026-06-09,2026,C001,P002,1103.23,881.09,92,4680
2026-06-09,2026,C002,P001,1184.98,881.05,91,4681
2026-06-09,2026,C002,P002,1157.55,881.05,91,4682
2026-06-10,2026,C001,P001,1197.40,882.84,93,4683
2026-06-10,2026,C001,P002,1215.92,882.84,93,4684
2026-06-10,2026,C002,P001,1309.22,882.80,92,4685
2026-06-10,2026,C002,P002,1139.03,882.80,92,4686
2026-06-10,2026,C003,P001,1226.82,882.84,91,4687
2026-06-10,2026,C003,P002,1071.42,882.84,91,4688
2026-06-11,2026,C001,P001,1259.17,884.55,94,4689
2026-06-11,2026,C001,P002,1129.97,884.55,94,4690
2026-06-11,2026,C002,P001,1260.03,884.55,93,4691
2026-06-11,2026,C002,P002,1150.66,884.55,93,4692
2026-06-11,2026,C003,P001,1247.06,884.59,92,4693
2026-06-11,2026,C003,P002,1142.65,884.59,92,4694
2026-06-12,2026,C001,P001,1207.21,886.30,95,4695
2026-06-12,2026,C001,P002,1058.37,886.30,95,4696
2026-06-12,2026,C002,P001,1218.82,886.34,94,4697
2026-06-12,2026,C002,P002,1089.91,886.34,94,4698
2026-06-13,2026,C001,P001,1120.13,888.09,96,4699
2026-06-13,2026,C001,P002,1089.17,888.09,96,4700
2026-06-13,2026,C002,P001,1173.43,888.05,95,4701
2026-06-13,2026,C002,P002,1099.29,888.05,95,4702
2026-06-14,2026,C001,P001,1304.81,889.84,97,4703
2026-06-14,2026,C001,P002,1124.24,889.84,97,4704
2026-06-14,2026,C003,P001,1127.43,889.84,95,4705
2026-06-14,2026,C003,P002,1238.84,889.84,95,4706
2026-06-15,2026,C001,P001,1243.57,891.55,98,4707
2026-06-15,2026,C001,P002,1123.15,891.55,98,4708
2026-06-15,2026,C003,P001,1284.60,891.55,96,4709
2026-06-15,2026,C003,P002,1115.71,891.55,96,4710
2026-06-16,2026,C001,P001,1212.22,893.30,99,4711
2026-06-16,2026,C001,P002,1054.44,893.30,99,4712
2026-06-16,2026,C002,P001,1275.70,893.34,98,4713
2026-06-16,2026,C002,P002,1235.29,893.34,98,4714
2026-06-16,2026,C003,P001,1230.06,893.34,97,4715
2026-06-16,2026,C003,P002,1238.77,893.34,97,4716
2026-06-17,2026,C001,P001,1173.25,895.05,100,4717
2026-06-17,2026,C001,P002,1153.49,895.05,100,4718
2026-06-17,2026,C002,P001,1182.80,895.05,99,4719
2026-06-17,2026,C002,P002,1161.52,895.05,99,4720
2026-06-17,2026,C003,P001,1197.18,895.09,98,4721
2026-06-17,2026,C003,P002,1129.65,895.09,98,4722
2026-06-18,2026,C001,P001,1246.92,896.80,101,4723
2026-06-18,2026,C001,P002,1205.54,896.80,101,4724
2026-06-18,2026,C002,P001,1296.21,896.84,100,4725
2026-06-18,2026,C002,P002,1160.44,896.84,100,4726
2026-06-19,2026,C001,P001,1267.90,898.59,102,4727
2026-06-19,2026,C001,P002,1122.77,898.59,102,4728
2026-06-19,2026,C002,P001,1189.32,898.55,101,4729
2026-06-19,2026,C002,P002,1114.39,898.55,101,4730
2026-06-19,2026,C003,P001,1280.78,898.55,100,4731
2026-06-19,2026,C003,P002,1089.68,898.55,100,4732
2026-06-20,2026,C001,P001,1284.45,900.34,103,4733
2026-06-20,2026,C001,P002,1061.24,900.34,103,4734
2026-06-20,2026,C002,P001,1145.41,900.34,102,4735
2026-06-20,2026,C002,P002,1223.59,900.34,102,4736
2026-06-20,2026,C003,P001,1295.03,900.34,101,4737
2026-06-20,2026,C003,P002,1220.92,900.34,101,4738
2026-06-21,2026,C001,P001,1231.90,902.05,104,4739
2026-06-21,2026,C001,P002,1094.81,902.05,104,4740
2026-06-21,2026,C002,P001,1190.21,902.09,103,4741
2026-06-21,2026,C002,P002,1148.71,902.09,103,4742
2026-06-22,2026,C001,P001,1191.84,903.84,105,4743
2026-06-22,2026,C001,P002,1218.22,903.84,105,4744
2026-06-22,2026,C002,P001,1222.10,903.84,104,4745
2026-06-22,2026,C002,P002,1151.48,903.84,104,4746
2026-06-22,2026,C003,P001,1206.38,903.80,103,4747
2026-06-22,2026,C003,P002,1132.23,903.80,103,4748
2026-06-23,2026,C001,P001,1271.58,905.55,106,4749
2026-06-23,2026,C001,P002,1175.30,905.55,106,4750
2026-06-23,2026,C002,P001,1289.89,905.55,105,4751
2026-06-23,2026,C002,P002,1133.74,905.55,105,4752
2026-06-23,2026,C003,P001,1324.83,905.55,104,4753
2026-06-23,2026,C003,P002,1094.75,905.55,104,4754
2026-06-24,2026,C001,P001,1158.98,907.34,107,4755
2026-06-24,2026,C001,P002,1126.95,907.34,107,4756
2026-06-24,2026,C002,P001,1285.30,907.30,106,4757
2026-06-24,2026,C002,P002,1162.87,907.30,106,4758
2026-06-25,2026,C001,P001,1164.05,909.09,108,4759
2026-06-25,2026,C001,P002,1187.04,909.09,108,4760
2026-06-25,2026,C002,P001,1319.25,909.09,107,4761
2026-06-25,2026,C002,P002,1095.93,909.09,107,4762
2026-06-25,2026,C003,P001,1303.46,909.09,106,4763
2026-06-25,2026,C003,P002,1263.50,909.09,106,4764
2026-06-26,2026,C001,P001,1341.93,910.80,109,4765
2026-06-26,2026,C001,P002,1154.98,910.80,109,4766
2026-06-26,2026,C002,P001,1297.41,910.80,108,4767
2026-06-26,2026,C002,P002,1148.10,910.80,108,4768
2026-06-26,2026,C003,P001,1244.67,910.80,107,4769
2026-06-26,2026,C003,P002,1235.34,910.80,107,4770
2026-06-27,2026,C001,P001,1223.53,912.59,110,4771
2026-06-27,2026,C001,P002,1247.80,912.59,110,4772
2026-06-27,2026,C003,P001,1344.09,912.55,108,4773
2026-06-27,2026,C003,P002,1208.42,912.55,108,4774
2026-06-28,2026,C001,P001,1185.82,914.34,111,4775
2026-06-28,2026,C001,P002,1143.39,914.34,111,4776
2026-06-28,2026,C002,P001,1344.10,914.34,110,4777
2026-06-28,2026,C002,P002,1261.14,914.34,110,4778
2026-06-28,2026,C003,P001,1177.74,914.34,109,4779
2026-06-28,2026,C003,P002,1225.95,914.34,109,4780
2026-06-29,2026,C001,P001,1317.66,916.09,112,4781
2026-06-29,2026,C001,P002,1266.59,916.09,112,4782
2026-06-29,2026,C002,P001,1192.80,916.09,111,4783
2026-06-29,2026,C002,P002,1223.54,916.09,111,4784
2026-06-30,2026,C001,P001,1297.49,917.80,113,4785
2026-06-30,2026,C001,P002,1102.45,917.80,113,4786
2026-06-30,2026,C002,P001,1254.95,917.80,112,4787
2026-06-30,2026,C002,P002,1126.87,917.80,112,4788
2026-06-30,2026,C003,P001,1305.26,917.84,111,4789
2026-06-30,2026,C003,P002,1082.15,917.84,111,4790
2026-06-31,2026,C001,P001,1204.91,919.59,114,4791
2026-06-31,2026,C001,P002,1115.43,919.59,114,4792
2026-06-31,2026,C002,P001,1331.66,919.59,113,4793
2026-06-31,2026,C002,P002,1264.72,919.59,113,4794
2026-06-31,2026,C003,P001,1194.61,919.59,112,4795
2026-06-31,2026,C003,P002,1120.67,919.59,112,4796
2026-07-01,2026,C001,P001,1109.96,867.05,83,4797
2026-07-01,2026,C001,P002,1111.86,867.05,83,4798
2026-07-02,2026,C001,P001,1190.21,868.84,84,4799
2026-07-02,2026,C001,P002,1111.85,868.84,84,4800
2026-07-02,2026,C002,P001,1151.58,868.84,83,4801
2026-07-02,2026,C002,P002,1135.03,868.84,83,4802
2026-07-02,2026,C003,P001,1150.30,868.80,82,4803
2026-07-02,2026,C003,P002,1075.79,868.80,82,4804
2026-07-03,2026,C001,P001,1263.51,870.59,85,4805
2026-07-03,2026,C001,P002,1053.66,870.59,85,4806
2026-07-03,2026,C002,P001,1152.38,870.55,84,4807
2026-07-03,2026,C002,P002,1220.34,870.55,84,4808
2026-07-03,2026,C003,P001,1241.78,870.55,83,4809
2026-07-03,2026,C003,P002,1108.06,870.55,83,4810
2026-07-04,2026,C001,P001,1258.14,872.30,86,4811
2026-07-04,2026,C001,P002,1066.04,872.30,86,4812
2026-07-04,2026,C002,P001,1259.49,872.30,85,4813
2026-07-04,2026,C002,P002,1220.56,872.30,85,4814
2026-07-04,2026,C003,P001,1249.36,872.34,84,4815
2026-07-04,2026,C003,P002,1160.31,872.34,84,4816
2026-07-05,2026,C001,P001,1189.58,874.09,87,4817
2026-07-05,2026,C001,P002,1065.61,874.09,87,4818
2026-07-05,2026,C002,P001,1143.08,874.09,86,4819
2026-07-05,2026,C002,P002,1176.65,874.09,86,4820
2026-07-05,2026,C003,P001,1109.73,874.09,85,4821
2026-07-05,2026,C003,P002,1162.92,874.09,85,4822
2026-07-06,2026,C001,P001,1123.29,875.80,88,4823
2026-07-06,2026,C001,P002,1073.00,875.80,88,4824
2026-07-06,2026,C002,P001,1305.47,875.80,87,4825
2026-07-06,2026,C002,P002,1218.77,875.80,87,4826
2026-07-06,2026,C003,P001,1166.32,875.84,86,4827
2026-07-06,2026,C003,P002,1115.70,875.84,86,4828
2026-07-07,2026,C001,P001,1151.95,877.59,89,4829
2026-07-07,2026,C001,P002,1062.96,877.59,89,4830
2026-07-07,2026,C002,P001,1140.36,877.55,88,4831
2026-07-07,2026,C002,P002,1156.94,877.55,88,4832
2026-07-07,2026,C003,P001,1119.91,877.55,87,4833
2026-07-07,2026,C003,P002,1148.71,877.55,87,4834
2026-07-08,2026,C001,P001,1196.47,879.34,90,4835
2026-07-08,2026,C001,P002,1073.51,879.34,90,4836
2026-07-08,2026,C002,P001,1148.13,879.34,89,4837
2026-07-08,2026,C002,P002,1127.78,879.34,89,4838
2026-07-09,2026,C001,P001,1151.74,881.09,91,4839
2026-07-09,2026,C001,P002,1121.58,881.09,91,4840
2026-07-09,2026,C002,P001,1250.61,881.09,90,4841
2026-07-09,2026,C002,P002,1207.01,881.09,90,4842
2026-07-10,2026,C001,P001,1266.89,882.80,92,4843
2026-07-10,2026,C001,P002,1085.73,882.80,92,4844
2026-07-10,2026,C002,P001,1297.23,882.80,91,4845
2026-07-10,2026,C002,P002,1097.09,882.80,91,4846
2026-07-11,2026,C001,P001,1144.12,884.59,93,4847
2026-07-11,2026,C001,P002,1134.76,884.59,93,4848
2026-07-11,2026,C002,P001,1210.45,884.59,92,4849
2026-07-11,2026,C002,P002,1066.07,884.59,92,4850
2026-07-11,2026,C003,P001,1300.30,884.59,91,4851
2026-07-11,2026,C003,P002,1155.74,884.59,91,4852
2026-07-12,2026,C001,P001,1139.17,886.30,94,4853
2026-07-12,2026,C001,P002,1065.66,886.30,94,4854
2026-07-12,2026,C002,P001,1249.01,886.30,93,4855
2026-07-12,2026,C002,P002,1172.01,886.30,93,4856
2026-07-12,2026,C003,P001,1255.22,886.30,92,4857
2026-07-12,2026,C003,P002,1101.54,886.30,92,4858
2026-07-13,2026,C002,P001,1227.00,888.05,94,4859
2026-07-13,2026,C002,P002,1083.20,888.05,94,4860
2026-07-14,2026,C001,P001,1306.04,889.80,96,4861
2026-07-14,2026,C001,P002,1236.92,889.80,96,4862
2026-07-14,2026,C002,P001,1221.31,889.84,95,4863
2026-07-14,2026,C002,P002,1208.15,889.84,95,4864
2026-07-14,2026,C003,P001,1308.57,889.80,94,4865
2026-07-14,2026,C003,P002,1122.84,889.80,94,4866
2026-07-15,2026,C001,P001,1181.53,891.55,97,4867
2026-07-15,2026,C001,P002,1083.43,891.55,97,4868
2026-07-15,2026,C002,P001,1288.93,891.55,96,4869
2026-07-15,2026,C002,P002,1117.13,891.55,96,4870
2026-07-15,2026,C003,P001,1226.84,891.59,95,4871
2026-07-15,2026,C003,P002,1151.98,891.59,95,4872
2026-07-16,2026,C001,P001,1158.99,893.30,98,4873
2026-07-16,2026,C001,P002,1178.56,893.30,98,4874
2026-07-16,2026,C002,P001,1255.64,893.30,97,4875
2026-07-16,2026,C002,P002,1233.56,893.30,97,4876
2026-07-16,2026,C003,P001,1262.47,893.34,96,4877
2026-07-16,2026,C003,P002,1176.72,893.34,96,4878
2026-07-17,2026,C002,P001,1174.86,895.09,98,4879
2026-07-17,2026,C002,P002,1078.78,895.09,98,4880
2026-07-17,2026,C003,P001,1320.16,895.05,97,4881
2026-07-17,2026,C003,P002,1075.08,895.05,97,4882
2026-07-18,2026,C001,P001,1154.48,896.84,100,4883
2026-07-18,2026,C001,P002,1088.59,896.84,100,4884
2026-07-18,2026,C002,P001,1200.10,896.80,99,4885
2026-07-18,2026,C002,P002,1229.13,896.80,99,4886
2026-07-18,2026,C003,P001,1182.59,896.80,98,4887
2026-07-18,2026,C003,P002,1052.18,896.80,98,4888
2026-07-19,2026,C001,P001,1253.96,898.59,101,4889
2026-07-19,2026,C001,P002,1065.39,898.59,101,4890
2026-07-19,2026,C002,P001,1208.81,898.59,100,4891
2026-07-19,2026,C002,P002,1133.39,898.59,100,4892
2026-07-20,2026,C001,P001,1255.69,900.30,102,4893
2026-07-20,2026,C001,P002,1172.83,900.30,102,4894
2026-07-20,2026,C002,P001,1161.58,900.34,101,4895
2026-07-20,2026,C002,P002,1197.74,900.34,101,4896
2026-07-20,2026,C003,P001,1170.97,900.30,100,4897
2026-07-20,2026,C003,P002,1112.45,900.30,100,4898
2026-07-21,2026,C002,P001,1138.65,902.09,102,4899
2026-07-21,2026,C002,P002,1170.57,902.09,102,4900
2026-07-21,2026,C003,P001,1217.84,902.05,101,4901
2026-07-21,2026,C003,P002,1160.39,902.05,101,4902
2026-07-22,2026,C001,P001,1216.49,903.84,104,4903
2026-07-22,2026,C001,P002,1111.97,903.84,104,4904
2026-07-22,2026,C002,P001,1140.18,903.80,103,4905
2026-07-22,2026,C002,P002,1194.79,903.80,103,4906
2026-07-22,2026,C003,P001,1263.63,903.80,102,4907
2026-07-22,2026,C003,P002,1089.81,903.80,102,4908
2026-07-23,2026,C001,P001,1310.97,905.59,105,4909
2026-07-23,2026,C001,P002,1151.64,905.59,105,4910
2026-07-23,2026,C002,P001,1234.55,905.59,104,4911
2026-07-23,2026,C002,P002,1200.93,905.59,104,4912
2026-07-23,2026,C003,P001,1340.20,905.59,103,4913
2026-07-23,2026,C003,P002,1228.05,905.59,103,4914
2026-07-24,2026,C001,P001,1328.40,907.34,106,4915
2026-07-24,2026,C001,P002,1257.89,907.34,106,4916
2026-07-24,2026,C002,P001,1307.81,907.30,105,4917
2026-07-24,2026,C002,P002,1128.88,907.30,105,4918
2026-07-24,2026,C003,P001,1299.52,907.30,104,4919
2026-07-24,2026,C003,P002,1136.16,907.30,104,4920
2026-07-25,2026,C001,P001,1313.16,909.05,107,4921
2026-07-25,2026,C001,P002,1248.60,909.05,107,4922
2026-07-25,2026,C002,P001,1156.45,909.05,106,4923
2026-07-25,2026,C002,P002,1106.95,909.05,106,4924
2026-07-25,2026,C003,P001,1190.24,909.09,105,4925
2026-07-25,2026,C003,P002,1108.99,909.09,105,4926
2026-07-26,2026,C001,P001,1191.95,910.84,108,4927
2026-07-26,2026,C001,P002,1077.66,910.84,108,4928
2026-07-26,2026,C002,P001,1283.51,910.80,107,4929
2026-07-26,2026,C002,P002,1181.02,910.80,107,4930
2026-07-26,2026,C003,P001,1273.31,910.80,106,4931
2026-07-26,2026,C003,P002,1223.89,910.80,106,4932
2026-07-27,2026,C001,P001,1324.87,912.55,109,4933
2026-07-27,2026,C001,P002,1233.04,912.55,109,4934
2026-07-27,2026,C002,P001,1157.74,912.59,108,4935
2026-07-27,2026,C002,P002,1225.81,912.59,108,4936
2026-07-28,2026,C001,P001,1276.04,914.30,110,4937
2026-07-28,2026,C001,P002,1109.87,914.30,110,4938
2026-07-28,2026,C003,P001,1338.70,914.34,108,4939
2026-07-28,2026,C003,P002,1235.69,914.34,108,4940
2026-07-29,2026,C002,P001,1247.62,916.09,110,4941
2026-07-29,2026,C002,P002,1101.60,916.09,110,4942
2026-07-29,2026,C003,P001,1216.97,916.09,109,4943
2026-07-29,2026,C003,P002,1168.25,916.09,109,4944
2026-07-30,2026,C001,P001,1277.68,917.84,112,4945
2026-07-30,2026,C001,P002,1127.83,917.84,112,4946
2026-07-30,2026,C002,P001,1316.24,917.84,111,4947
2026-07-30,2026,C002,P002,1080.11,917.84,111,4948
2026-07-30,2026,C003,P001,1236.95,917.80,110,4949
2026-07-30,2026,C003,P002,1184.16,917.80,110,4950
2026-07-31,2026,C001,P001,1355.57,919.59,113,4951
2026-07-31,2026,C001,P002,1144.44,919.59,113,4952
2026-07-31,2026,C002,P001,1216.06,919.59,112,4953
2026-07-31,2026,C002,P002,1270.32,919.59,112,4954
2026-07-31,2026,C003,P001,1216.82,919.55,111,4955
2026-07-31,2026,C003,P002,1150.71,919.55,111,4956
2026-08-01,2026,C001,P001,1268.95,867.09,82,4957
2026-08-01,2026,C001,P002,1116.13,867.09,82,4958
2026-08-01,2026,C002,P001,1149.19,867.05,81,4959
2026-08-01,2026,C002,P002,1118.95,867.05,81,4960
2026-08-01,2026,C003,P001,1299.07,867.09,80,4961
2026-08-01,2026,C003,P002,1152.27,867.09,80,4962
2026-08-02,2026,C001,P001,1265.30,868.80,83,4963
2026-08-02,2026,C001,P002,1047.87,868.80,83,4964
2026-08-02,2026,C002,P001,1218.72,868.80,82,4965
2026-08-02,2026,C002,P002,1091.84,868.80,82,4966
2026-08-02,2026,C003,P001,1222.63,868.84,81,4967
2026-08-02,2026,C003,P002,1143.22,868.84,81,4968
